1.689,1.993,1.795,2.9,1.798,1.901,2.588,2.122,1.807,2.718,1.689,15.157
1.704,1.659,1.683,1.538,2.756,1.942,1.526,1.763,1.775,1.748,2.756,4.994
2.674,2.781,2.652,2.156,1.938,1.804,5.254,3.17,2.955,3.479,3.17,1.505
1.688,1.42,1.889,1.635,1.541,1.561,2.158,2.016,1.59,1.346,2.736,4.338
2.008,1.532,1.908,1.41,1.721,1.622,1.626,2.007,1.662,2.251,1.978,20.399
3.694,1.411,1.574,1.212,1.199,1.531,2.12,1.538,2.331,1.398,1.541,5.759
1.404,1.522,1.754,2.415,1.781,1.825,1.573,1.886,1.612,1.715,1.992,15.99
1.706,1.678,2.138,1.613,1.401,1.602,1.488,1.639,1.66,1.453,1.484,20.647
1.605,1.438,1.831,1.486,1.426,1.517,1.394,1.795,1.481,1.863,1.961,27.723
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.895,2.077,1.683,1.672,1.704,2.019,1.706,2.229,1.688,2.451,2.756,24.954
1.44,2.118,1.321,1.339,1.325,1.772,1.431,1.61,1.8,1.521,2.549,17.172
1.899,1.922,1.954,1.865,1.988,2.213,2.193,2.661,1.99,1.873,1.961,25.611
2.756,1.66,1.738,2.213,2.463,1.695,2.665,1.737,1.872,1.821,2.756,15.261
1.797,1.456,2.488,1.954,1.668,1.958,1.709,1.484,1.521,1.489,1.797,8.432
1.783,1.907,1.92,2.38,2.13,2.119,1.766,1.624,1.564,1.753,1.978,6.528
1.936,2.041,1.995,1.548,2.093,1.962,1.43,2.496,1.538,2.392,1.893,5.553
1.5,2.062,2.364,3.3,2.515,2.518,1.939,2.078,1.816,2.301,1.706,12.308
1.494,1.237,1.272,1.222,1.259,1.425,1.456,1.287,1.4,1.411,1.318,7.226
1.555,1.534,1.398,1.199,1.408,1.521,1.527,1.596,1.212,3.694,1.484,14.135
1.604,2.312,2.059,1.729,2.184,1.923,1.84,2.519,1.708,1.909,2.539,10.918
1.484,1.489,1.492,1.94,1.941,2.83,1.653,1.683,1.827,1.68,2.83,11.802
1.767,2.152,2.265,2.081,1.804,1.696,4.566,1.233,4.586,1.866,1.767,4.365
1.207,2.314,3.3,1.221,2.083,1.909,2.153,2.354,1.939,1.896,1.207,11.229
1.227,1.133,1.905,2.003,2.468,1.648,1.755,2.016,2.243,2.003,1.227,8.994
1.133,1.227,1.457,1.463,1.493,2.267,1.597,3.443,2.113,2.243,1.227,9.084
1.207,1.221,2.314,1.909,2.153,3.3,2.083,1.412,2.08,2.042,1.207,12.858
1.625,2.01,6.112,3.906,2.208,3.635,2.265,1.658,2.028,1.767,3.141,9.261
1.278,1.334,1.597,1.603,1.312,1.31,1.362,1.338,1.534,1.705,1.21,10.472
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.998,3.17,2.674,2.781,2.27,2.514,1.804,2.768,1.696,1.866,3.17,2.272
1.872,1.441,1.393,1.407,1.411,1.443,1.686,1.577,1.553,1.537,1.572,7.427
2.841,1.225,1.939,1.532,2.117,1.805,1.501,2.209,2.191,2.132,2.841,19.471
1.511,1.37,1.582,1.715,1.993,2.105,1.461,2.122,1.321,2.006,1.689,9.793
1.395,1.534,1.718,1.543,1.631,1.383,1.409,1.684,1.319,1.425,2.549,8.516
2.287,1.887,2.249,2.367,1.939,1.647,2.027,2.028,1.634,1.657,2.178,12.315
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.095,1.083,1.999,2.091,1.113,1.2,1.961,2.158,1.683,1.574,1.961,10.524
1.541,1.576,1.813,1.451,1.666,1.971,1.526,1.63,1.701,1.638,1.541,3.335
1.227,1.7,1.463,1.457,1.812,1.713,2.555,1.512,2.473,2.187,2.555,2.756
1.629,1.53,1.763,1.639,1.841,2.331,1.626,1.951,1.855,2.028,1.961,9.402
1.429,1.895,1.992,1.612,1.703,1.7,1.567,1.444,2.606,1.986,1.992,6.742
1.829,1.829,1.737,2.483,1.71,2.796,2.207,2.847,2.078,2.298,1.829,26.338
1.656,1.624,1.667,1.775,1.517,1.636,1.527,1.816,1.891,1.65,1.667,14.406
1.828,1.848,1.767,2.0,1.797,1.911,1.869,1.628,1.956,2.132,1.797,9.66
1.369,1.286,1.393,1.584,1.312,1.75,1.31,1.475,1.255,1.545,1.375,12.921
2.016,1.567,1.412,1.531,1.533,2.043,1.965,2.032,1.879,2.803,1.21,5.734
2.555,2.62,2.625,1.713,1.59,2.895,2.91,2.473,2.513,2.187,2.555,28.965
1.664,2.115,1.521,1.398,1.392,1.545,1.511,2.04,1.878,1.404,1.961,7.291
2.046,1.665,1.994,1.754,2.24,2.928,2.932,3.101,2.236,2.879,2.046,21.283
1.877,1.582,1.685,1.561,1.769,1.42,1.584,1.635,2.057,2.189,1.92,13.036
1.404,2.089,1.914,1.754,1.639,2.145,1.939,2.062,1.28,3.226,3.668,22.382
1.775,1.542,1.715,1.612,1.65,1.384,1.917,1.878,1.418,1.436,1.542,10.971
1.457,1.463,1.597,1.687,2.131,1.484,1.489,1.456,1.687,1.647,1.797,7.303
2.202,1.484,1.489,1.567,1.68,2.191,2.228,1.367,1.492,1.827,1.706,8.502
1.797,1.172,1.174,1.176,1.484,1.489,1.549,1.653,1.492,1.412,1.172,12.229
2.381,1.843,2.201,1.9,1.877,1.834,1.765,1.793,1.778,2.291,2.381,10.847
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.958,2.46,2.484,2.1,1.993,2.472,1.689,4.125,1.397,1.901,1.689,9.589
2.382,1.713,1.66,1.821,1.738,1.695,2.182,2.213,2.665,2.708,1.881,11.746
1.574,1.534,1.555,1.678,1.381,1.398,1.406,1.647,1.538,1.673,1.666,16.19
1.996,2.209,1.654,2.211,1.484,1.511,1.874,1.545,1.637,1.666,1.666,9.126
1.775,2.287,1.576,1.517,1.656,1.636,1.907,1.972,1.624,1.816,1.667,13.874
1.657,1.893,1.351,1.471,2.08,1.411,1.997,1.259,1.237,1.222,1.082,6.86
2.299,1.882,1.566,1.796,1.596,1.604,2.406,2.129,2.19,1.817,3.378,10.535
1.737,2.337,1.69,1.471,1.675,1.385,2.042,1.574,2.824,1.597,1.29,11.963
1.593,2.732,1.713,1.53,2.555,1.667,1.587,1.512,1.7,1.639,2.555,8.915
1.587,2.011,1.361,2.11,1.406,2.147,1.738,1.656,1.516,1.719,3.378,13.104
1.572,2.237,1.823,1.706,1.944,1.63,1.468,1.622,1.83,2.265,1.944,5.928
3.456,2.433,3.095,1.863,2.765,2.599,1.92,2.412,1.684,2.219,3.456,23.5
2.539,2.0,1.832,2.024,2.338,2.494,1.976,1.169,1.361,1.902,2.539,3.028
1.524,1.35,1.369,1.727,1.312,1.602,1.232,1.197,1.206,1.256,3.109,9.102
1.544,1.82,2.006,1.666,1.595,1.401,1.665,1.666,1.627,4.822,1.961,12.415
1.425,1.693,1.867,1.9,1.517,1.711,2.211,1.551,1.711,1.622,1.995,18.021
1.227,1.259,3.443,1.853,1.7,1.851,2.207,1.463,1.457,1.814,2.722,16.505
2.226,2.261,1.626,2.614,1.473,2.801,1.567,2.686,3.177,1.818,2.178,10.553
1.471,1.997,1.292,1.475,1.447,1.369,1.351,1.359,1.37,1.411,1.082,8.019
1.484,1.489,1.94,1.683,1.492,1.456,1.639,1.958,1.653,2.312,1.781,8.879
2.106,1.687,3.443,1.993,2.401,1.687,1.851,1.457,1.463,1.597,1.995,8.388
1.29,1.259,1.265,1.404,1.552,1.28,1.639,1.754,2.295,1.549,1.29,15.868
1.783,2.38,1.92,2.119,1.903,1.766,1.907,2.482,2.349,1.753,1.978,7.26
1.354,1.97,1.861,2.917,1.653,1.412,1.484,1.489,1.801,1.492,2.917,20.657
1.817,1.553,1.799,1.757,1.766,1.747,2.186,1.847,2.75,1.811,1.551,12.515
1.639,1.793,1.881,1.672,1.992,2.451,2.077,2.606,1.688,1.619,1.992,10.042
2.153,1.221,1.354,1.412,2.314,1.653,1.323,1.172,1.174,1.176,1.207,17.374
2.367,1.767,1.509,1.734,1.696,2.121,2.105,1.763,1.662,1.763,2.046,3.084
1.227,1.133,2.354,2.526,2.243,1.812,2.207,1.363,1.905,1.626,1.227,16.23
1.855,1.32,1.748,1.293,1.938,2.026,1.733,1.746,1.382,1.495,2.018,4.666
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.192,1.21,1.226,1.229,1.246,1.414,1.366,1.946,1.294,1.286,1.21,10.277
1.918,1.676,1.797,1.871,1.656,2.062,1.552,1.53,1.606,2.522,2.381,8.517
1.439,1.958,1.35,1.511,1.731,1.668,1.275,1.609,1.662,1.339,3.141,11.981
2.629,1.715,1.972,1.612,1.775,1.65,2.195,2.29,1.527,1.945,1.667,17.322
1.604,1.422,1.844,1.546,1.828,1.707,1.578,1.759,1.9,2.453,1.706,11.712
1.703,1.7,1.811,1.895,1.63,1.706,1.825,1.557,1.619,2.262,3.141,18.801
1.192,1.21,1.226,1.229,1.246,1.414,1.366,1.294,1.286,1.946,1.21,18.409
2.019,1.619,1.557,1.7,1.895,1.703,1.706,1.486,2.077,1.811,2.756,11.092
1.345,1.404,1.38,1.311,1.321,1.267,1.805,1.904,1.408,1.494,2.5,27.118
1.615,1.553,1.418,1.489,1.552,1.474,1.598,1.463,1.388,1.644,1.572,21.831
1.541,2.274,2.265,2.037,1.701,1.63,2.539,1.638,1.94,2.52,1.541,3.04
1.464,1.412,1.252,1.704,1.541,1.58,1.317,1.228,1.225,1.208,2.841,18.144
2.381,2.201,1.99,2.122,1.843,1.9,1.877,1.834,2.659,2.002,2.381,8.503
1.35,1.312,1.369,1.369,1.997,1.542,1.493,1.602,1.232,1.677,3.109,8.443
1.169,1.361,1.866,1.696,1.804,1.572,1.871,2.265,1.699,3.161,2.046,1.498
2.287,1.775,1.667,1.517,1.576,1.636,1.972,1.816,1.891,1.656,1.667,16.457
1.843,1.615,1.69,1.591,1.684,1.353,1.897,1.399,1.632,2.654,6.038,12.182
1.572,1.866,1.83,2.265,1.63,1.468,1.823,1.871,1.696,1.568,1.944,4.395
1.886,1.539,1.586,1.626,1.78,2.261,1.259,2.226,1.572,4.731,2.144,4.395
1.664,1.392,1.545,1.511,1.384,1.504,1.418,1.436,1.515,1.278,1.881,10.341
1.158,1.233,1.442,1.767,2.152,2.265,2.081,4.566,1.691,1.544,1.767,25.973
1.97,1.354,1.628,1.549,1.653,1.484,1.489,1.412,1.741,1.492,2.539,22.403
1.227,2.052,1.767,1.133,2.005,2.526,2.098,1.632,1.666,1.363,1.227,11.728
1.92,2.38,1.783,2.119,1.907,1.753,2.349,1.564,2.132,1.903,1.978,10.015
1.649,1.872,1.832,2.356,1.532,1.69,1.392,1.545,1.511,1.841,2.756,8.274
1.659,1.432,1.775,1.748,1.683,1.688,1.704,1.538,1.55,1.526,2.756,9.555
1.989,1.572,1.443,1.615,1.566,1.53,1.553,1.546,1.552,1.411,1.572,7.543
1.701,1.761,1.699,2.329,1.788,1.929,2.491,2.058,2.966,3.654,1.699,2.05
1.354,2.314,1.653,1.412,2.153,2.795,1.484,2.943,1.489,2.754,3.668,13.25
1.534,1.538,1.319,1.36,1.431,1.425,1.672,1.556,1.523,1.645,1.375,16.791
1.893,1.899,1.588,1.642,1.641,1.548,1.682,1.778,2.007,2.264,1.893,16.82
1.533,1.386,1.401,1.377,1.56,1.494,1.479,1.522,1.392,1.545,1.881,19.371
1.757,1.396,1.413,1.735,2.081,1.843,1.405,1.543,1.736,1.615,2.144,17.486
2.549,1.887,2.132,1.763,1.684,1.877,1.89,1.594,1.511,2.104,2.549,8.927
1.404,2.488,1.754,1.456,2.145,1.662,1.639,1.628,1.28,1.675,1.781,6.705
1.404,1.429,1.522,1.688,1.703,1.706,1.378,1.557,1.821,1.573,1.881,11.761
2.016,1.567,1.531,1.412,1.533,2.043,2.2,1.965,1.411,1.222,1.21,6.487
1.21,1.226,1.229,1.246,1.192,1.414,1.366,1.294,1.286,1.946,1.21,10.677
1.659,1.432,1.683,1.775,1.748,1.704,1.688,1.942,1.55,2.871,1.881,5.555
2.05,1.292,1.461,1.475,1.321,1.503,1.383,1.447,1.325,1.287,2.5,4.617
1.542,1.285,1.235,1.32,1.29,1.357,1.291,1.536,1.408,1.273,1.542,9.95
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
2.83,1.941,4.344,2.613,3.235,2.352,1.468,1.493,2.469,2.699,2.83,20.128
6.007,2.533,2.178,1.696,2.059,1.82,2.211,2.321,2.081,1.987,2.178,8.149
1.866,1.572,2.265,1.169,1.63,1.361,1.83,1.696,1.871,1.804,1.944,2.091
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.874,1.392,1.511,1.545,1.278,1.55,1.664,1.602,1.604,2.114,1.666,20.55
1.706,2.333,1.853,1.707,2.113,2.046,2.831,1.829,2.931,1.931,2.046,2.417
1.842,1.622,2.277,2.213,2.676,1.375,1.232,1.454,2.533,2.034,2.018,2.899
1.829,1.829,1.737,1.585,1.43,1.71,2.483,2.796,2.078,2.207,1.829,5.673
1.545,1.475,1.255,1.274,1.312,1.31,1.27,1.303,1.312,1.417,2.5,27.759
1.812,1.548,1.814,1.853,1.937,2.207,1.629,1.259,1.615,2.202,4.349,11.839
2.756,1.585,1.712,1.8,1.645,1.416,1.561,1.535,1.93,1.584,1.542,7.861
2.001,1.635,1.582,1.8,1.622,2.525,1.48,1.53,1.548,1.85,1.781,9.964
1.541,2.274,2.265,2.426,2.037,2.539,2.247,2.52,2.559,1.63,1.541,1.882
1.947,1.794,2.18,1.685,2.079,2.057,1.769,1.952,1.585,2.409,1.551,13.483
2.381,2.201,1.99,1.542,2.195,2.29,2.122,1.9,2.002,1.877,2.381,7.871
1.483,1.485,1.905,1.887,1.961,1.744,1.74,1.824,2.044,1.55,2.555,17.022
1.259,2.202,3.074,1.944,1.853,1.819,3.443,1.812,2.161,1.572,2.555,16.831
1.31,1.312,1.334,1.255,1.393,1.286,1.705,1.545,1.369,1.274,3.109,22.177
1.158,1.442,1.233,1.767,2.152,2.265,2.264,2.081,1.696,1.804,1.767,20.061
1.104,1.083,1.136,1.095,1.165,1.6,1.71,1.113,1.2,1.508,1.083,11.943
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.656,1.398,1.516,1.72,1.406,1.916,1.361,2.011,1.528,1.857,1.318,6.952
1.369,1.274,1.433,1.526,1.393,1.417,1.255,1.27,1.303,1.312,1.375,11.813
1.542,1.473,1.285,1.235,1.32,1.29,1.291,1.541,1.954,1.536,1.542,4.465
2.382,1.713,1.738,2.115,2.04,1.821,2.213,1.58,1.695,1.66,1.881,5.361
1.605,1.517,1.438,1.637,1.324,1.954,1.394,1.542,1.924,1.426,1.542,4.144
1.46,1.885,1.512,1.435,1.464,1.686,1.754,2.222,2.592,1.927,1.541,1.89
2.83,1.941,4.344,2.613,3.235,2.47,2.514,2.281,2.352,2.079,2.83,11.003
1.598,2.52,1.958,1.475,2.05,1.826,1.461,1.312,2.027,1.369,3.378,4.429
1.688,1.541,1.561,1.42,1.889,2.158,2.016,1.757,1.7,1.685,2.555,14.811
1.35,2.676,1.369,1.312,1.677,1.524,1.232,1.446,1.961,1.842,3.109,6.72
1.227,1.905,1.133,2.243,1.769,3.352,1.675,2.512,1.503,2.163,1.227,6.789
2.674,2.781,3.17,1.998,2.514,2.27,1.991,1.64,1.919,1.723,3.17,4.619
1.531,1.934,1.83,1.377,1.56,1.887,1.386,1.401,1.479,1.852,1.767,10.773
1.523,1.431,1.645,1.521,1.528,1.574,1.425,1.456,1.503,1.312,1.318,7.962
2.756,2.213,1.852,1.821,1.738,1.404,2.382,1.66,1.872,1.695,2.756,4.394
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.704,1.735,1.431,1.528,2.118,1.645,1.521,1.528,1.574,1.46,1.375,29.551
2.333,1.926,2.45,2.115,2.573,2.506,2.697,1.685,1.631,1.899,2.549,18.316
1.541,1.63,1.468,1.701,1.435,1.464,1.512,1.686,1.568,1.638,1.541,3.54
1.781,1.752,1.889,1.836,1.441,2.451,1.835,1.887,1.59,1.644,1.781,13.466
1.944,1.85,1.259,1.818,2.089,1.873,3.074,2.202,1.812,1.819,2.555,19.299
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.207,1.978,2.314,2.09,3.086,1.221,2.08,2.153,3.3,2.083,1.207,12.123
1.375,1.433,1.475,1.545,1.255,1.274,1.312,1.27,1.31,1.303,1.797,6.377
1.572,1.866,2.265,1.63,1.83,1.823,1.169,2.237,1.944,1.361,1.944,4.922
1.867,1.656,1.393,1.694,2.431,2.841,1.581,1.7,1.705,2.053,2.841,25.604
1.384,1.418,1.436,1.504,1.664,1.636,1.386,1.594,1.468,1.515,1.572,8.467
1.6,1.141,1.162,1.089,1.107,1.161,1.175,1.216,1.237,1.149,1.375,28.727
1.46,1.754,2.222,1.435,1.464,1.512,1.686,1.927,1.541,1.417,1.541,12.364
2.917,2.982,2.968,2.586,1.891,2.314,1.429,1.592,2.153,1.79,2.917,20.34
2.68,1.845,1.903,1.36,1.347,2.462,1.319,1.741,2.165,1.672,2.555,8.187
1.367,1.759,1.707,1.761,1.797,1.615,1.873,1.936,1.911,1.614,1.706,8.753
1.411,1.237,1.222,1.272,1.609,1.259,2.088,1.494,1.715,2.614,3.378,24.369
1.904,2.13,1.699,1.938,1.783,1.925,1.776,1.799,1.982,1.957,2.721,5.718
1.735,1.449,1.417,1.754,2.035,1.6,2.027,1.529,1.617,2.078,2.722,7.715
1.523,1.431,1.485,1.456,1.645,1.521,1.528,1.574,1.425,1.287,1.318,7.744
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.767,11.618
1.998,3.17,2.514,2.27,2.674,2.781,2.768,1.804,1.696,1.866,3.17,2.122
1.629,1.544,1.712,2.469,2.028,1.814,1.627,2.006,2.653,1.66,2.712,23.306
3.516,1.991,2.537,2.106,3.087,3.21,2.102,2.307,3.157,2.06,3.17,3.146
1.841,1.856,1.595,1.628,1.71,1.647,1.781,1.656,1.881,1.861,1.706,7.563
2.917,1.549,1.28,1.404,1.484,1.456,2.398,1.489,1.751,1.639,2.917,14.478
1.825,1.703,1.781,1.522,1.7,1.811,1.564,1.895,1.63,2.415,3.141,23.663
1.411,1.541,1.576,1.8,1.878,1.746,1.887,1.511,1.488,2.892,2.549,15.984
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.767,11.618
1.829,1.829,1.737,1.685,1.889,1.38,1.42,1.561,2.057,2.796,1.829,10.305
1.239,1.434,1.104,1.083,1.136,1.095,1.165,1.6,1.113,1.71,1.083,6.415
2.115,2.058,1.521,2.04,2.64,1.68,1.914,1.453,2.364,2.916,3.141,27.894
1.622,3.635,3.906,1.627,1.945,2.058,1.587,1.658,1.79,1.488,3.141,11.552
1.6,1.71,2.022,1.84,1.508,1.239,1.434,1.934,1.896,1.768,1.083,10.387
1.637,1.629,1.605,1.534,1.555,1.767,1.954,1.438,1.381,1.324,2.756,10.624
1.528,1.797,2.118,1.632,1.907,1.538,1.788,1.585,2.223,1.46,1.797,8.565
4.277,4.349,3.315,1.841,1.354,3.779,2.314,1.772,2.271,2.211,4.349,13.943
1.406,2.011,1.361,1.508,1.717,2.11,1.516,1.656,2.147,1.72,2.841,10.121
1.374,1.779,4.418,2.065,3.458,2.344,2.409,1.572,1.484,1.489,3.668,11.936
1.657,1.893,1.471,1.294,1.327,1.312,1.503,1.369,1.997,1.461,1.082,8.191
2.02,1.972,1.765,2.201,1.653,1.662,2.731,2.209,2.112,1.767,2.381,14.408
1.752,1.456,1.494,1.425,1.783,2.451,1.889,1.603,1.528,1.485,2.383,12.647
1.914,2.667,2.715,5.011,3.279,3.232,1.907,2.205,1.816,2.519,1.992,24.083
1.895,1.96,2.432,2.373,1.429,1.612,2.415,1.89,1.92,1.647,1.484,21.172
1.541,1.696,1.804,2.265,1.866,1.63,1.572,1.83,1.468,1.871,1.541,2.782
1.449,1.417,1.855,2.027,2.035,1.617,1.492,1.456,1.735,1.961,2.722,13.65
1.429,1.881,1.404,1.706,1.615,1.793,1.688,1.672,1.895,1.872,1.572,3.725
1.6,1.71,1.475,1.255,1.545,1.239,1.312,1.31,1.274,1.5,1.083,9.146
1.4,1.556,1.538,1.737,1.534,1.488,1.494,2.188,1.425,1.528,1.375,9.594
1.265,1.29,1.259,1.737,2.337,1.385,1.574,2.042,1.776,2.151,1.29,5.776
1.767,2.152,2.265,2.081,4.566,4.586,1.233,1.804,1.158,1.696,1.767,4.629
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.517,1.425,2.211,2.108,1.889,1.742,1.837,1.693,1.867,1.9,1.995,21.563
2.433,1.881,2.765,1.887,2.599,1.684,1.5,2.549,1.763,3.647,2.549,17.852
1.998,3.17,2.514,2.27,2.674,2.781,2.768,1.696,1.804,1.866,3.17,3.378
2.263,2.112,1.491,6.038,1.497,1.499,1.839,2.209,1.754,2.011,6.038,12.359
1.515,1.755,1.857,1.651,1.493,1.528,2.017,2.004,1.958,1.5,2.555,27.197
1.549,1.614,1.627,1.571,1.6,2.805,1.576,1.525,1.993,1.637,1.781,17.374
1.996,2.209,1.654,1.605,2.257,1.666,1.438,2.211,1.517,1.486,1.666,11.884
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.899,1.59,2.62,2.625,2.513,2.895,2.91,1.839,2.074,2.007,1.899,10.777
2.375,5.428,4.661,1.615,1.57,2.328,2.767,6.003,1.613,2.375,4.661,16.982
1.484,1.489,1.492,1.456,1.954,1.653,1.683,1.94,1.827,1.709,1.706,9.215
1.626,2.261,2.226,2.614,2.14,1.648,2.128,2.318,2.686,3.177,2.722,8.123
2.555,2.354,1.629,1.814,2.207,1.259,1.626,1.615,1.548,1.853,2.555,9.741
1.763,1.684,2.549,1.887,1.856,1.877,2.524,1.836,1.665,2.116,2.549,10.133
1.714,1.287,1.383,2.555,1.709,1.691,1.609,1.663,1.8,2.039,2.555,10.222
2.968,2.225,2.131,3.454,1.692,2.068,4.164,2.314,2.275,1.618,1.572,9.988
1.541,2.726,1.715,1.612,1.824,1.945,2.195,1.417,2.29,1.894,1.541,2.942
1.745,2.062,2.07,3.728,2.473,1.802,3.3,2.706,2.652,3.647,1.29,4.059
2.359,2.055,1.565,1.537,1.814,1.57,4.228,1.614,3.651,2.248,2.549,14.402
2.172,4.218,2.141,1.842,3.171,1.232,1.375,2.213,2.277,2.034,3.109,13.803
2.133,1.867,1.9,1.517,1.897,1.425,1.711,3.735,1.693,1.889,1.995,15.357
1.993,1.43,1.585,1.486,3.291,1.683,1.524,2.154,1.58,1.781,1.689,12.936
1.523,1.431,1.456,1.645,1.521,1.528,1.425,1.574,1.294,1.503,1.318,6.862
2.982,2.524,1.579,2.073,1.675,2.554,1.875,1.597,3.252,2.035,1.92,11.193
1.841,1.429,1.947,1.221,2.464,1.923,2.234,2.478,3.501,1.628,4.349,12.26
1.714,1.523,1.431,1.456,1.645,1.521,1.528,1.574,1.485,1.425,1.318,7.389
1.815,2.521,1.869,1.622,1.768,2.209,2.328,2.167,2.132,2.157,3.378,13.146
1.443,1.872,1.615,1.686,1.895,1.566,1.553,1.552,1.537,1.371,1.484,8.861
1.523,1.431,1.456,1.645,1.521,1.528,1.425,1.574,1.294,1.503,1.318,6.862
1.555,1.534,1.678,1.398,1.673,1.574,1.647,2.246,1.381,1.406,1.484,15.125
1.404,1.754,1.639,1.28,1.552,2.145,1.628,2.078,1.625,1.957,1.781,24.947
2.028,3.694,1.723,1.841,2.331,1.951,1.855,1.411,1.736,1.734,1.551,15.011
5.428,1.699,4.661,2.441,2.328,3.76,4.166,2.632,2.349,1.914,4.661,16.097
1.821,1.874,1.392,1.545,1.511,1.341,1.504,1.931,1.278,1.384,1.666,5.016
1.767,2.152,2.265,2.081,4.566,4.586,1.233,1.804,1.158,1.696,1.767,5.138
2.539,2.0,1.832,2.338,2.024,2.494,2.838,1.976,1.902,2.494,2.539,16.418
1.542,1.438,1.486,1.605,1.517,1.703,1.394,1.795,1.426,1.863,1.542,19.722
1.523,1.431,1.456,1.645,1.521,1.528,1.574,1.425,1.294,1.287,1.318,7.113
2.299,1.882,1.596,2.406,1.604,2.008,1.98,2.129,1.908,2.521,3.378,7.296
1.737,2.337,2.042,1.574,1.385,1.549,1.484,1.489,1.265,2.151,1.29,15.615
1.254,1.271,1.361,1.299,1.239,1.113,1.434,1.104,1.2,1.165,1.083,7.487
1.688,2.086,1.561,1.541,1.42,1.889,2.158,1.757,2.016,1.685,1.375,15.21
1.511,1.503,1.312,1.369,1.439,1.37,1.383,1.35,1.461,1.609,1.92,12.697
1.482,1.422,1.367,1.946,1.546,1.604,1.578,1.609,1.827,1.747,3.668,11.222
1.756,1.723,1.526,1.453,1.776,1.477,2.194,1.897,2.002,1.65,1.572,26.302
4.731,3.203,1.539,1.886,1.586,5.844,1.742,1.837,1.78,1.948,2.555,18.642
1.978,1.503,1.461,1.312,1.369,1.828,1.294,1.475,2.05,1.292,1.978,12.986
1.28,2.188,1.78,1.567,1.549,1.598,1.503,1.625,1.749,1.488,1.172,17.611
1.597,1.995,1.954,1.965,1.66,1.709,1.736,1.734,1.463,1.457,3.456,13.289
1.596,1.521,1.527,1.408,1.578,1.678,1.775,1.572,1.546,1.612,1.484,18.098
1.866,1.696,1.804,1.169,1.361,2.265,1.572,1.83,2.092,2.68,2.018,2.781
1.996,2.209,2.211,1.654,1.666,1.492,1.831,1.397,1.541,1.473,1.666,9.82
1.611,1.571,1.348,1.423,1.482,1.392,2.165,1.557,1.438,2.412,2.722,9.664
1.453,1.825,2.262,1.7,1.881,1.706,1.703,1.597,1.724,1.895,3.141,14.498
1.934,1.734,1.942,1.911,1.852,1.779,1.482,1.859,2.227,1.827,2.736,7.63
1.993,2.005,2.205,1.571,3.095,1.59,1.549,1.617,1.467,1.795,3.456,15.371
3.668,1.946,1.412,1.456,1.49,1.492,1.503,1.474,1.54,1.487,3.668,6.673
1.752,1.889,1.836,2.451,1.441,1.835,1.887,1.59,2.347,1.644,1.992,3.555
1.192,1.21,1.226,1.229,1.246,1.414,1.366,1.286,1.294,1.946,1.21,17.891
2.381,2.201,1.99,1.491,2.122,3.172,2.662,2.002,1.548,1.701,2.381,21.639
1.608,1.922,2.136,1.529,2.201,2.613,1.734,2.74,1.818,1.687,3.668,16.639
1.482,1.946,1.367,1.8,1.732,1.779,1.994,1.668,1.937,1.736,2.178,18.206
1.343,1.42,1.473,1.234,1.216,1.192,1.516,1.405,1.338,1.7,2.178,12.864
1.701,1.761,1.929,1.788,2.491,1.699,2.329,1.477,3.333,2.058,1.699,7.191
1.893,1.899,4.731,3.203,1.794,1.689,1.586,5.844,1.539,1.886,1.893,28.954
1.654,1.683,1.659,1.432,1.538,1.775,1.748,1.526,1.704,1.942,2.756,12.386
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
2.303,3.688,1.768,4.382,2.35,2.841,1.599,1.793,1.878,1.69,2.841,8.355
